MaxTemperature,MinTemperature,Humidity9AM,Humidity3PM,WindSpeed,RainfallYesterday,Pressure,RainToday
15.320303611131942,12.07708472993485,98.91163840019655,106.36731521711496,23.286492328291274,1.652076813025265,992.9051118886655,0.0
25.613958767896897,10.402388529451112,59.567497802264846,59.896076808323826,27.569894086044595,4.8922766779583355,1021.8925319304874,0.0
26.435275663913757,18.606473248124416,60.25516158463578,68.90360668123684,27.2763728139627,,998.2660405086282,0.0
27.995942935420096,13.352057556477195,81.81992973044794,74.76484945260717,6.689739697401657,11.710725020348317,980.6140235570145,0.0
27.173917498743148,20.816480071251053,59.678424360498106,61.116365744967325,,13.326447582657146,1005.2619226044477,0.0
27.120535582968493,8.373011355836386,83.40808798626703,79.40885329087268,12.317578914959139,3.780721501562405,987.7478451349722,1.0
18.332504186184984,10.047355154624029,81.82201984032925,91.60267283449735,6.5859685049704,16.389205926721562,1022.2527762052827,1.0
15.992170412983626,12.132775784100359,92.90193609080887,94.64719129006622,,3.3070222731336463,1001.4130558398284,1.0
15.14117581508076,20.991272700210025,89.23467356572858,81.1308666764955,5.671804926511799,18.682164973637384,999.9858649382776,1.0
39.76697761991457,10.25232772695746,72.53270521300757,79.76070960483115,21.299695231816823,15.532077394311685,986.9438916926146,0.0
28.27821094519323,13.896599408187065,46.792034397441505,51.21706199001204,14.323532530308292,9.093481155584502,988.3949804819396,0.0
21.053999829395238,16.94953361542744,44.22406601662664,45.455990484544984,9.596214743848945,,994.7017350791217,0.0
34.69365171629322,13.895704512097298,75.1137454396603,,13.863966145244506,7.0155592985333275,989.6340711047582,0.0
,24.551042350208654,83.55378976472015,75.20879457823852,6.4082180788313,12.874315978431577,1023.0169175765122,1.0
20.64241152384152,18.10285512226117,90.03466947382174,,6.415280625263037,14.840613603991532,989.4161584077782,1.0
32.660470801076094,22.49119845785608,74.45792073677056,81.34511556209401,25.998433308555587,10.380737585512769,991.144182175703,0.0
,16.827897042322434,42.84766595317772,45.85859097314521,24.946271059113045,17.294843335737887,1021.7639396033562,0.0
39.96884588255388,16.173035541356043,87.85316044046573,85.71097328318197,13.107080485202891,16.787324251812464,1021.5643427773946,1.0
23.21468277374408,5.818944996093787,51.903907549187636,59.22733529196138,27.12509871602319,8.981487814032443,1003.5163764956483,0.0
21.148815296130003,8.37888810957532,71.90970358516655,81.5018584797607,16.766543433822147,4.04592767217093,1026.6971170340073,0.0
38.600262232074726,20.844422043853402,74.34792015761292,68.58337935531625,10.55647416710479,6.77066472648729,1019.8088399149885,0.0
27.85238569872568,23.248579940352347,91.42820513917526,100.45823005845537,12.93129796344807,11.088766831688483,1008.9699296393391,1.0
19.68155620283126,24.8582109428896,47.17121410330874,46.818602337920055,20.397642029537504,10.699660084803995,983.0258068961318,0.0
32.02972212362785,,74.74950961852808,76.94294021740933,28.317531772269874,19.11369035118724,995.5744964609297,
24.741541208622934,13.55129099512476,64.00760872658253,55.37798850583127,24.90738790109035,9.709369124813376,1013.988247205411,
36.63464486300666,5.398625869624823,45.887978052843195,46.12196049863462,7.370548822190428,13.747184526343679,1014.6804726252617,0.0
17.6971783659686,9.112201267194253,74.49466735563966,69.61150185576207,21.93754767424161,16.430977096933614,1001.9532323828306,0.0
21.99138227807847,5.6006334877636,64.67683792349447,71.44462750947864,25.978738698544763,,981.8203218459957,0.0
25.767684392480547,5.453633767585455,53.05714456774697,56.65761002784022,7.838000030287436,5.432473818795492,1013.6162607602688,0.0
26.126748078089257,22.4996110034981,59.036902269889744,66.8917645936326,2.4913414708871784,9.98075254204734,,0.0
28.161085378040887,15.582079668272655,42.74062008385888,46.72195831668629,12.329053712508035,,,0.0
22.721091626423735,18.613295973169386,97.08056940689386,88.21095323903552,16.51929811558574,17.999021564853447,1013.345523979431,1.0
19.003504674989976,17.66660434788882,67.36737492918645,69.81772544270599,3.9750218044101695,17.343890505554715,991.8826114574853,0.0
23.405761630196075,17.381230013674497,89.96918377313088,94.26405138783997,23.61099651813536,5.523737546178163,1014.5169448686031,1.0
26.448791363542924,8.523678547206368,70.00168983382609,60.864415967623415,26.116355514964837,7.8851156569914576,1023.2724438732296,0.0
29.861216634753184,11.151761988063019,55.03307926586924,45.91202134950025,25.653344986374968,10.320438516422675,981.5627116516051,0.0
,7.19996206707717,83.43564302353202,84.3319444422984,24.043716239066615,0.7606034292278485,1004.505661205443,0.0
32.303790394610246,22.039867057167747,61.00040597977999,57.35504033595996,28.361563878356357,3.794586093862957,989.7359721536475,0.0
34.40075757706359,5.30880809573665,99.48051814490594,99.78478793206989,10.789129893052138,6.459469913703133,1025.7515823265921,1.0
19.495045404826314,14.60906431057028,81.39926847097826,73.29442616224274,12.428926378160348,14.429326764519717,1001.019119877511,0.0
19.706153314499538,6.593288521904926,60.08488844067999,63.275714699454305,19.608398462285457,4.314316269979058,994.7746529995719,0.0
22.106968110229502,9.336178347141647,95.00720710716459,102.72466020939507,28.679359736365306,11.458270249918547,1022.2070584845019,1.0
35.873164290556716,6.9408849294105845,44.132882497351716,39.74006824358945,3.795412040542241,19.098125558991583,990.0148081805872,0.0
38.69057581905114,5.750491142130764,91.86861705784506,86.48349512923343,,14.185654679888966,987.7161360296639,1.0
32.60953833258661,20.3544383596565,49.20048322879901,52.64982547668417,18.975798412455823,14.937676068224189,996.8805382414309,0.0
26.946865760165238,14.086570014753349,97.36408302031634,98.36408482168599,0.8692412959181339,12.280339041786064,1015.6191266830501,1.0
37.52004179760926,21.804204100993317,92.39574305228318,,20.343339174651273,12.759065253795157,997.9196141121788,1.0
22.976133540588386,11.231730614588763,56.31492152438379,55.05652419980646,11.868825423689946,0.5704395461598399,1022.068336781664,0.0
36.17867316039194,9.23584504903065,42.97547802111127,44.3413918623902,0.7802010115646341,17.45058713465362,1005.782923781016,0.0
36.93448706372131,12.284818652829943,91.26123976871574,82.49107993219941,22.500213028154715,9.405196286384971,991.5688827308157,1.0
30.745780623754918,15.172176142668574,93.50194111490333,101.50080785988821,25.440117973430883,5.036604103688738,,1.0
30.36465018338227,12.761972353274881,52.482261503096666,50.174212342390575,10.387334996645738,12.814869131951138,1019.9187835740273,0.0
,,77.9036171817709,68.44576363820951,,13.052006755396754,995.1521187073282,0.0
16.234267973833962,,41.20455413542059,37.190525562813384,15.214788175543447,9.882400363881443,986.3329684476474,0.0
16.58633998707466,9.100133812241202,47.03647466337934,44.10083475151455,1.3014118331858437,18.539788946709997,1026.9313206801185,0.0
16.484880205066233,13.104853715527065,88.01232947952138,86.49517097215025,13.749434019342043,16.518668264690696,1014.1450420698225,1.0
33.18094689892183,19.91107437471586,41.7106261093215,41.95564328548779,6.0627540150323,,993.1352394753386,0.0
16.594913285896364,6.142898026885764,70.58798843690286,,12.922068094494461,4.310441823484195,1000.1882815228687,0.0
27.540294956735863,6.299744155212159,95.73658485400787,86.19883921708961,22.43640787857876,,1000.1422614994923,1.0
30.767697490804387,21.239205269610657,68.76678363168037,67.69338318614668,12.680874369074267,14.51529941924102,1005.9074485014886,0.0
35.83108126963013,21.89615430857775,68.20631877445393,74.32702207886786,13.208511250722358,11.82358533507346,1008.5789335724232,0.0
30.92822552652397,18.729474072575638,77.34628569503386,86.59324227784025,4.480925196648689,8.872860581230263,990.516171427816,1.0
29.500530199888495,20.162372624379913,93.16965489651585,94.14077436490795,15.646759844758035,5.551241927550869,1026.42454211907,1.0
16.789923079378404,,42.890804183886104,36.022302968175765,26.015353220064164,1.5446517296065654,1007.0305396181353,0.0
37.4333285173355,21.04568093160053,43.717158978483205,46.545588920909886,9.076232055781283,,1008.6335345794994,0.0
32.89486347348346,21.192471831151334,96.93304686400263,102.92471910014339,11.814685516394144,15.609055669255806,1029.4788721065133,1.0
39.68263975673675,6.8979732733439185,51.4240229234985,54.25354113385705,28.314149979958223,11.614563111868982,1008.9588885029344,0.0
34.43775127788855,5.932089780938156,64.56125245246983,72.24953527460261,15.891196598747813,2.088557753501097,1013.3771214944068,0.0
16.058112635572677,21.024696223643137,97.83500130238929,92.25946784206546,13.190467990346482,9.073615205223382,1025.5932993404522,1.0
33.89085876007496,18.377124564650664,84.42914553676647,88.7596726168167,22.08728461786097,7.333299131622786,1021.2803901526131,1.0
33.83788739621697,17.214695105780002,48.39541678490237,45.222493027818224,5.1067788393774745,17.843180756949888,1022.419088102894,0.0
29.85420068172067,20.341439795676663,42.9746410110389,52.27845966629215,1.9986286443502355,9.568025712844381,991.3209173888832,0.0
34.23326614492304,14.815146793957252,84.64702417314967,81.15561627134045,29.915910175633545,13.712551720136494,980.6376719122509,1.0
33.75776448694326,12.714946608678456,95.39655108400646,101.04969345129577,3.7735958324517815,19.66636917830185,1007.202184941753,1.0
22.615288629796133,21.612072726656827,84.66644626312701,90.28998205281547,3.938050486422365,13.629819338126147,1007.6161178730704,1.0
28.074051782846546,5.82221752571188,93.91779813598112,100.5532362985911,10.388281529408165,8.795617323962222,1027.9865357617127,1.0
30.943562195819084,21.7613987942925,92.06896048693105,94.84855127072495,,15.282706263754918,997.3276823488683,
,15.711531855535451,84.77939673057523,84.57278369123344,19.638614654237408,16.131137039920777,983.7019501892687,1.0
32.886724990291675,14.197966029620027,49.369018226871376,48.19462760133282,25.1471746813591,,1011.5478423726734,0.0
18.666031307507666,11.824858615963453,84.26976513960871,79.2220788321334,21.749807542736146,1.9666396916989792,1016.5853602033229,0.0
23.870995103653065,13.980650883677775,54.91402072060825,46.055589510315514,13.069725191391553,2.960252603744027,1018.6674271114128,0.0
26.82160432395466,5.045428482050374,95.53325300080073,92.99109723030105,9.788322326437322,2.53594211155185,1001.6985248733826,0.0
38.93372516415242,16.367077361462307,98.82754975881988,97.87633902208806,16.90415166984174,13.650974208214068,1018.907387410073,1.0
38.826654220103904,15.741848267951347,92.78625095527832,91.87730177533216,19.813761746332077,10.239173185433508,1002.1767999668086,1.0
21.628293738522043,19.145655329885894,79.76453115922263,76.29816748514833,28.85953138165621,11.158214723694094,993.1939256490235,1.0
18.755411186324757,13.589854138531335,89.83870151038383,85.93222566249582,22.619482452271534,1.6870308828818348,998.1541784575504,0.0
25.570173384920913,22.854921405110453,45.31018825429253,51.602115131813456,18.159127340414393,,1010.4255828150222,0.0
28.149337541606556,15.740767532953823,41.16465317220724,45.402123595248966,11.03804863560093,5.675605109870531,995.6622555812919,0.0
24.921564623011605,11.149612332904804,78.19296880530769,73.3076127732255,20.786040316408236,,1017.0177441975849,0.0
36.78499615092533,20.083804993749382,42.20500904691766,34.54859369556533,28.21145306739264,7.264776304111253,1029.5073743216058,0.0
22.42111292531341,22.627806306899764,60.71262366141504,70.18033067673747,18.20861889112388,14.601562142577656,993.6497809342004,0.0
23.01417627114243,14.292645685969735,61.864012923506415,66.94479305974967,6.48367603598232,9.444235581613134,1027.6956786672254,0.0
34.630425154089,12.81787421933171,89.35578610699349,80.94393617868053,12.554232484286548,15.14750015965662,1005.7899918087719,1.0
15.13740945032486,11.816580507249332,95.26387840973601,91.08277036210927,27.38627563601184,7.3366444960030375,982.0840229859788,1.0
20.659711975309428,11.681337047258875,91.80183352202295,100.4862091231762,11.391553144412512,15.19546455834234,996.8823731999903,1.0
36.851731773749535,18.426072792458832,46.577644453131356,37.158428535674496,21.417240610361066,0.8544109805987365,997.8646095675515,0.0
20.185086346539535,24.56891580944507,64.02086225934556,73.94053495612417,10.620580746234861,9.238412047527387,1011.1195675562567,0.0
29.86207607743635,9.519406057275091,,40.099145424782314,27.117185747905424,4.247611101416395,,0.0
28.91976204214549,7.334441718082186,91.63715350243791,82.49714720665109,15.257651296983406,5.810911428157386,1022.4788680019037,1.0
16.546137098735702,22.711326917377693,46.4165056927417,51.12314948375692,25.83328210697814,4.4265267276788105,1018.0932946796744,0.0
18.268926041250253,6.454636621710534,73.16644056264039,76.21190005065245,16.914186332702897,19.135384203140234,1003.0173464387778,0.0
16.67861060889238,20.063443723201352,54.04917178686336,47.93530669267456,9.354351320629764,16.273281613015797,,
17.333998547612225,23.3722871557053,69.02711752143817,59.67615536746885,5.564358344922682,14.810493286945421,994.0870862170348,0.0
39.792165731095466,5.820789069319925,66.47864972413417,64.61863528496885,22.23375077378167,9.48545310131774,994.1763745550203,0.0
34.333515205595965,18.75843148464381,41.01824817707918,44.66157963853088,20.62322842366976,12.342066553314751,1005.0130572613643,0.0
19.109095898936353,8.987748177935464,67.8519693568524,73.3513127501332,19.60748436195656,13.266784646421812,987.3551041588445,0.0
20.041272622348753,9.733823358960068,77.33444898257304,,6.064984737108614,4.359233554575113,1028.5961703337325,0.0
24.22113145439973,7.826031470976334,91.65267444706528,92.28111758632947,0.06406005901005818,9.34636103343709,998.8361790538729,1.0
,7.333812362883274,45.62609741426088,54.87986947325943,5.657856236136995,4.338754020718525,994.162974144827,0.0
28.967936946704825,18.68794483092192,74.82754531379885,82.22671049371456,0.01615689011581045,16.807610457231586,1013.9050323030307,0.0
37.7378685093916,24.55938944629334,52.169249852067196,47.0296762105716,28.983315890588614,19.48689223776553,996.5682162117806,0.0
18.08213884470514,17.617708706064462,88.07536194830362,93.02407744326358,,16.12337813662239,994.9219805329409,1.0
32.08538283630687,13.46719341591192,93.1587038481987,94.70041842032454,29.778982049083687,9.629239991176936,998.6277334227001,1.0
32.62310246062454,23.41742795183817,71.94847635813309,73.81953998750383,24.827521809330765,14.703194386165393,999.6197024386468,0.0
27.27707523499981,20.29114506868089,90.17792718999848,,0.6114710367066956,15.706053536111353,1011.8824425142947,1.0
25.2195816426029,17.427380711358165,78.88143555611839,75.22045957384078,4.0837400739547896,6.464352542376659,986.8353723896157,1.0
30.64768457651069,16.522036368593387,40.68510385194524,36.24307287281323,19.457225511056407,1.625157695809789,1010.4392582800489,0.0
29.168592285922937,23.192137134740037,53.797983794223576,56.21895737686267,23.467375280275878,2.150522687156775,995.4074434442697,0.0
20.20875140301265,11.187790422030199,97.5423693795326,100.12920051756386,22.176939276390197,5.190431394086219,1005.5904078650788,1.0
23.184490680236344,20.680340582494452,59.147930587461225,54.72664208594002,18.389519909207984,16.353484917743256,1013.2170138279772,0.0
26.67458810344489,15.088872185331898,93.63577116659188,85.65900313668837,25.525000138974466,14.47794039705917,1006.3061673243545,1.0
21.508522654578858,15.319071250493817,53.44895526772724,52.3268802569974,19.568266964575834,15.704963805488356,996.0237969399071,0.0
25.76212683697862,22.34408703703556,62.32785518162582,62.49406510187544,0.5418404327786042,11.540189823915693,992.7531605481754,0.0
17.12397022721857,8.686226607580384,59.81001784556143,50.4289273070417,18.712483315269395,12.307117285103129,985.6106570887765,0.0
31.91887921958917,11.237405161919835,,,23.24271688296283,3.350756901722416,1029.9554218539854,1.0
36.70781995823715,14.039020832535867,87.76069649398264,82.62603642504166,,18.529228456916456,992.8441184879623,1.0
20.088365342915726,11.093806595522949,72.41307285506983,78.96562110408226,26.5136528165811,0.6850598591509471,983.8379219799526,0.0
23.992068377944534,22.591254353275495,56.548826666889305,57.19965630082071,15.643861522929969,5.053443001342057,1005.8079205580435,0.0
23.76346145423708,,98.92760144192924,107.17747681013161,22.72722200332233,1.8676625768003086,981.5504493026779,0.0
23.538024827678285,16.57274447280402,65.49318169455472,62.76875285262418,3.5846813075528994,19.657082626857466,1012.9881442533515,0.0
23.74424644519797,20.078479063043584,70.5284305203175,61.06628238534532,17.949365002346937,,980.4709677731394,0.0
23.965761571688304,10.050470289736083,42.04059160172054,,10.428779250776897,6.849629688690209,991.4497193999098,0.0
27.73405353084778,20.236747108418044,47.212579777089346,56.3828033563522,,8.776564193106607,1003.4348500005808,0.0
18.395590482899948,6.2381868805248,85.14195445604545,75.21032553703036,21.673305127148193,8.622746727447112,997.8609024743148,1.0
28.218910783007527,16.435524952255065,,44.000861329331514,28.58093270911664,5.422162394674885,1009.5024826703338,0.0
,13.074451147138873,89.19431757661955,,10.014473407185585,13.947279351507188,1022.1172336366047,1.0
16.780737953525215,12.758514125695928,78.91440753594503,77.7222147334906,,7.142470426457395,1025.358432746439,1.0
32.16662778873022,,49.7031290084212,43.9614732533355,12.350404296364479,8.59550195695852,1016.4991957576614,0.0
25.30603988590112,15.302065470169806,43.80475871613747,53.608507347284615,11.104747918745346,16.17439370457664,985.2954219901579,0.0
19.89829354412033,7.062541377366706,41.5610820717179,48.989864239696914,24.66840110249978,15.38886026618573,1000.628311528311,
37.84460665188527,15.105572385034922,96.98999452961695,94.01329390544001,3.3468301467766914,10.321660087564823,1024.4166067935575,1.0
27.802519708488596,14.888913608866915,95.58457544508369,103.96022789935716,23.813104822537532,15.973852105362539,1023.6999531016331,1.0
38.68759555412986,20.797111696572003,48.09644189570565,46.53470506728995,0.13189196210700693,0.6049887535341236,993.4082040284114,0.0
34.011641339927294,9.111759335008784,,63.784717803836024,3.455572368348646,11.304050074362817,980.9622525750644,0.0
32.306654501178116,19.123062594247845,41.670072326806036,48.72901083381717,8.983313093645872,1.6805347389005143,1003.2735015748168,
15.126316813475896,5.445760130194035,94.8115207028244,85.0715727584015,24.118374722422676,5.220571916694283,1007.7689397883155,1.0
21.600772654564476,12.420976272517077,,93.34636293859549,26.61716369740528,4.188445452904879,1002.087813864082,1.0
22.182884635974478,8.348864641570874,44.43777049533277,46.02371567439144,22.54153552723471,,1027.3301136859682,0.0
31.581828584561848,12.72839746368324,70.39865703019512,69.00594692235626,8.300550418894451,15.73779441552631,993.42854272769,0.0
18.686714984883427,17.42736557880827,98.71503204075239,89.9158492337903,25.31288201036763,1.927298142265239,1021.1351772064002,0.0
37.05948567911543,13.448314998243458,44.33078260773134,42.01229941519264,14.403971051993015,15.275137485354017,990.6958244877794,0.0
31.329339124560434,10.18609162916609,59.6897554898652,69.24047561981396,4.428691441952836,3.9124075157020566,995.6488616264347,0.0
22.4805884246871,13.029858011491607,87.20481249324672,78.24241570346396,26.200192454284874,4.913517550275827,1002.3428473180619,1.0
18.284918273333854,7.535484671880561,62.235073001412225,56.17561729149213,8.916440592427548,,1007.4896815359587,0.0
37.896187833241456,16.63548494106379,52.98579841150559,45.10880731621762,13.494860198701488,8.671740901257783,989.420958021576,0.0
17.866085555212166,11.299204583652516,83.95509339570185,85.0763558044747,11.454209282602578,,,1.0
35.58378484473833,23.600365985796344,,87.03540433269663,24.77538787137406,6.746401643407882,989.918349311998,1.0
37.0960791609494,5.9244258109607895,,44.53370187534016,7.356282602117963,9.729270030784388,980.1402670925468,0.0
19.8996003529806,11.089624608047652,63.301447389808764,67.69483683701633,28.291230821535905,13.428663358787292,1027.961194226619,0.0
19.519029845071486,12.87747349198617,40.015344807798755,46.03435247384043,23.63009024912168,12.5378332395033,1023.4794071469845,0.0
33.53402318105861,23.140890284100447,72.68128822787094,79.08398934637805,0.9189376644872038,6.38129179642859,991.3152613135841,0.0
18.68986222373473,18.771636806033477,,98.079391687044,14.585146825822372,5.390281024987813,1014.2455830754241,1.0
26.333946621242703,19.547801440280626,74.6570510818092,81.71903517853845,13.455553644030985,6.70950208170839,995.3979679390709,0.0
22.54209551925459,9.417317219767812,40.203781225053554,47.98605660145911,26.146332074559417,14.061425597953509,986.1609376682966,0.0
37.7498668113266,7.135793095119094,99.79580074357573,101.48168439528294,15.219807533150002,5.574165174188042,1024.422287492989,1.0
36.36776587173402,6.855343557320454,82.8695074613387,83.55052758843705,8.718857676785605,9.478973352862287,998.905807155359,1.0
23.715745006087058,14.708049066687373,61.47636396788964,63.32983348756866,26.981614742105325,3.3302609816077244,982.5913598152647,0.0
31.273075102296193,13.913372515836036,94.0366884397153,87.81518880879675,8.028679149178654,18.849041414889083,1006.3973809568917,1.0
37.613039343262045,18.38580558709812,59.22146244468354,64.08191389948453,5.644081384851423,18.660560250335458,990.6871500764141,0.0
19.558082755413785,,96.80795322580545,103.04372667744295,18.72124933936705,19.282548021418496,1025.1431022250704,1.0
,13.27966255762817,95.60062612084076,100.89397995917491,6.089946142817705,1.3890280459633186,999.4451719848591,0.0
16.114202605340342,9.111018046194395,47.480576830817206,45.50557452757441,12.754643371192323,8.443450782128895,1006.9487695224177,0.0
32.61072506706551,20.720204238819925,94.55550717968018,95.50274586094902,14.547758257388088,2.969565709862385,1017.7337407363143,0.0
19.629368444685532,21.54421235276371,96.72219415685855,96.45381144169787,8.153033183231685,18.60777028958633,986.5158332363111,1.0
33.54138864376776,6.874898157424052,95.33063982191709,91.41481342283394,27.96085635136979,8.611866151852537,1018.9803023927784,1.0
27.25263363808521,14.001802447037575,66.14679344413398,68.89940840359674,21.13728998501751,9.142991736306236,994.9023600483971,0.0
36.928894813305774,7.947807144081609,98.05848906286936,105.77153728593228,,14.947423198244271,988.7754184289909,1.0
32.28245375061754,21.834221538667315,51.561738831620545,54.44407785178384,,9.055583855235316,999.2165406792465,0.0
17.261110317955907,17.773559269719303,44.49261724892234,52.04479005421452,19.984631605735373,15.2750188042224,1021.2066488977861,0.0
32.47921979041621,,82.98442598681416,85.70630326053822,7.070389445154513,5.53285784227497,982.3701445928499,
37.444727404362645,,48.62720568923293,42.03093262362943,27.587655899023005,18.88382457412433,1005.0717889952291,0.0
30.159321433035664,9.638870136055262,81.74415127272206,91.67358548509658,12.261127859856177,5.711948662541985,1019.7779923656846,1.0
25.789724537674054,21.917290900103644,73.89298629065627,81.88137082098427,2.293746527588727,6.6948637998543825,986.900735371565,0.0
